date,total_pc,index_pc,etp_pc,equity_pc,vix
2017-11-16,0.95,1.13,1.29,0.64,11.76
2017-11-17,0.8,0.92,1.04,0.56,11.43
2017-11-20,0.92,1.26,1.01,0.59,10.65
2017-11-21,0.85,0.96,1.08,0.58,9.73
2017-11-22,0.93,1.29,0.99,0.57,9.88
2017-11-24,0.87,1.25,0.74,0.62,9.67
2017-11-27,0.72,1.18,0.41,0.61,9.87
2017-11-28,0.68,0.89,0.59,0.5,10.03
2017-11-29,0.71,0.86,0.85,0.52,10.7
2017-11-30,0.85,1.05,0.93,0.55,11.28
2017-12-01,0.78,0.71,1.22,0.63,11.43
2017-12-04,0.84,0.86,1.39,0.56,11.68
2017-12-05,0.83,0.94,1.04,0.57,11.33
2017-12-06,0.81,0.75,1.27,0.67,11.02
2017-12-07,0.84,0.9,1.28,0.58,10.16
2017-12-08,0.94,1.17,1.11,0.6,9.58
2017-12-11,0.82,0.98,0.79,0.63,9.34
2017-12-12,0.85,1.24,0.76,0.51,9.92
2017-12-13,0.75,1.0,0.65,0.57,10.18
2017-12-14,0.8,0.94,0.82,0.6,10.49
2017-12-15,0.97,1.14,1.39,0.57,9.42
2017-12-18,0.69,0.82,0.72,0.5,9.53
2017-12-19,0.87,1.04,1.16,0.53,10.03
2017-12-20,0.8,1.14,0.67,0.56,9.72
2017-12-21,0.84,1.12,1.02,0.56,9.62
2017-12-22,0.95,1.26,1.06,0.64,9.9
2017-12-26,0.99,1.4,1.4,0.58,10.25
2017-12-27,0.95,1.38,1.08,0.55,10.47
2017-12-28,1.13,1.29,2.0,0.57,10.18
2017-12-29,1.11,1.65,1.21,0.59,11.04
2018-01-02,0.88,1.11,1.36,0.47,9.77
2018-01-03,0.85,1.0,1.18,0.54,9.15
2018-01-04,0.82,0.95,1.26,0.5,9.22
2018-01-05,0.92,1.1,1.2,0.58,9.22
2018-01-08,0.65,0.54,1.05,0.63,9.52
2018-01-09,0.81,0.89,1.0,0.6,10.08
2018-01-10,0.72,0.57,1.59,0.65,9.82
2018-01-11,0.72,0.62,1.63,0.5,9.88
2018-01-12,0.74,0.76,1.12,0.5,10.16
2018-01-16,0.69,0.73,0.89,0.49,11.66
2018-01-17,0.79,0.97,0.98,0.48,11.91
2018-01-18,0.83,0.95,1.15,0.56,12.22
2018-01-19,0.86,1.34,0.96,0.56,11.27
2018-01-22,0.89,1.0,1.42,0.56,11.03
2018-01-23,0.64,0.71,0.7,0.52,11.1
2018-01-24,0.84,1.0,1.09,0.53,11.47
2018-01-25,0.8,1.02,1.02,0.56,11.58
2018-01-26,0.79,1.03,1.04,0.49,11.08
2018-01-29,0.74,0.75,1.06,0.57,13.84
2018-01-30,0.95,0.98,1.44,0.61,14.79
2018-01-31,0.9,0.82,1.68,0.59,13.54
2018-02-01,0.91,1.03,1.36,0.59,13.47
2018-02-02,0.9,0.68,1.92,0.77,17.31
2018-02-05,0.92,0.74,1.67,0.73,37.32
2018-02-06,0.99,0.88,1.62,0.75,29.98
2018-02-07,0.91,0.75,1.82,0.68,27.73
2018-02-08,1.14,0.97,2.2,0.75,33.46
2018-02-09,1.31,1.4,1.67,0.88,29.06
2018-02-12,0.94,1.07,0.93,0.67,25.61
2018-02-13,0.96,0.88,1.67,0.73,24.97
2018-02-14,1.17,1.42,1.58,0.59,19.26
2018-02-15,0.92,1.12,1.09,0.61,19.13
2018-02-16,0.93,1.17,1.24,0.52,19.46
2018-02-20,0.86,0.99,0.98,0.66,20.6
2018-02-21,1.06,1.32,1.55,0.58,20.02
2018-02-22,1.12,1.44,1.77,0.63,18.72
2018-02-23,1.01,1.26,1.27,0.62,16.49
2018-02-26,0.93,1.08,1.26,0.59,15.8
2018-02-27,1.04,1.32,1.23,0.63,18.59
2018-02-28,1.08,1.41,1.27,0.67,19.85
2018-03-01,1.29,1.44,1.93,0.72,22.47
2018-03-02,1.16,1.12,1.96,0.71,19.59
2018-03-05,1.0,1.24,1.36,0.55,18.73
2018-03-06,0.93,1.11,1.61,0.52,18.36
2018-03-07,1.05,1.36,1.47,0.58,17.76
2018-03-08,0.9,0.96,1.34,0.61,16.54
2018-03-09,0.81,0.89,1.06,0.53,14.64
2018-03-12,0.87,1.06,1.12,0.57,15.78
2018-03-13,0.87,1.01,1.18,0.57,16.35
2018-03-14,1.05,1.11,1.55,0.69,17.23
2018-03-15,0.89,1.0,1.18,0.63,16.59
2018-03-16,0.96,1.08,1.33,0.63,15.8
2018-03-19,1.02,1.01,1.64,0.67,19.02
2018-03-20,0.84,0.85,1.14,0.68,18.2
2018-03-21,1.16,1.61,1.48,0.62,17.86
2018-03-22,1.22,1.4,1.62,0.74,23.34
2018-03-23,1.54,1.77,2.47,0.76,24.87
2018-03-26,1.18,1.54,1.57,0.63,21.03
2018-03-27,1.07,1.32,1.34,0.71,22.5
2018-03-28,1.34,1.61,1.97,0.68,22.87
2018-03-29,0.95,1.03,1.32,0.63,19.97
2018-04-02,1.28,1.28,1.84,0.77,23.62
2018-04-03,1.04,1.06,1.65,0.65,21.1
2018-04-04,0.98,1.11,1.19,0.63,20.06
2018-04-05,0.85,1.04,0.95,0.61,18.94
2018-04-06,1.03,1.1,1.2,0.76,21.49
2018-04-09,0.98,1.14,1.31,0.61,21.77
2018-04-10,0.85,0.84,1.31,0.57,20.47
2018-04-11,1.02,1.3,1.08,0.65,20.24
2018-04-12,0.99,1.29,1.15,0.66,18.49
2018-04-13,0.98,1.12,1.38,0.66,17.41
2018-04-16,0.94,1.07,1.2,0.64,16.56
2018-04-17,0.96,1.08,1.09,0.68,15.25
2018-04-18,0.96,1.32,1.15,0.56,15.6
2018-04-19,0.97,1.17,1.35,0.64,15.96
2018-04-20,0.98,1.32,1.45,0.65,16.88
2018-04-23,0.93,1.21,1.32,0.61,16.34
2018-04-24,1.04,1.15,1.52,0.68,18.02
2018-04-25,0.96,1.01,1.55,0.7,17.84
2018-04-26,0.82,0.85,1.33,0.61,16.24
2018-04-27,0.88,0.95,1.49,0.64,15.41
2018-04-30,0.92,0.94,1.6,0.61,15.93
2018-05-01,1.11,1.3,1.74,0.68,15.49
2018-05-02,0.93,1.06,1.43,0.65,15.97
2018-05-03,1.02,1.02,1.61,0.76,15.9
2018-05-04,0.96,1.22,1.41,0.55,14.77
2018-05-07,0.93,1.05,1.78,0.54,14.75
2018-05-08,0.83,0.83,1.53,0.61,14.71
2018-05-09,0.84,1.06,0.97,0.58,13.42
2018-05-10,0.81,0.94,1.06,0.51,13.23
2018-05-11,0.98,1.11,1.39,0.6,12.65
2018-05-14,0.88,1.01,1.16,0.62,12.93
2018-05-15,1.11,1.46,1.4,0.62,14.63
2018-05-16,0.89,1.18,1.38,0.5,13.42
2018-05-17,0.83,1.08,1.08,0.57,13.43
2018-05-18,1.03,1.5,1.47,0.66,13.42
2018-05-21,0.82,0.96,1.25,0.54,13.08
2018-05-22,0.83,1.03,1.11,0.58,13.22
2018-05-23,0.99,1.14,1.44,0.65,12.58
2018-05-24,0.87,1.05,1.14,0.64,12.53
2018-05-25,0.92,1.3,1.18,0.61,13.22
2018-05-29,1.09,1.45,1.31,0.65,17.02
2018-05-30,0.98,1.59,1.02,0.56,14.94
2018-05-31,1.13,1.36,1.96,0.63,15.43
2018-06-01,0.86,1.28,1.0,0.56,13.46
2018-06-04,0.81,1.16,1.0,0.55,12.74
2018-06-05,0.77,0.95,1.53,0.48,12.4
2018-06-06,0.83,1.04,1.07,0.53,11.64
2018-06-07,0.92,1.11,1.41,0.56,12.13
2018-06-08,0.95,1.25,1.43,0.6,12.18
2018-06-11,0.74,0.91,0.83,0.54,12.35
2018-06-12,0.72,0.85,0.99,0.5,12.34
2018-06-13,0.74,0.85,0.97,0.54,12.94
2018-06-14,0.93,1.49,1.13,0.5,12.12
2018-06-15,0.93,1.29,1.18,0.61,11.98
2018-06-18,1.03,1.58,1.15,0.54,12.31
2018-06-19,0.84,0.85,1.43,0.59,13.35
2018-06-20,0.89,1.38,0.82,0.56,12.79
2018-06-21,1.03,1.3,1.85,0.56,14.64
2018-06-22,0.86,1.25,0.99,0.56,13.77
2018-06-25,1.1,1.17,2.06,0.61,17.33
2018-06-26,0.91,1.19,1.47,0.52,15.92
2018-06-27,1.08,1.25,1.73,0.67,17.91
2018-06-28,1.32,1.31,2.73,0.65,16.85
2018-06-29,1.24,1.64,1.82,0.69,16.09
2018-07-02,1.06,1.16,1.91,0.58,15.6
2018-07-03,1.07,1.52,1.25,0.67,16.14
2018-07-05,0.91,1.29,1.04,0.6,14.97
2018-07-06,1.0,1.37,1.31,0.57,13.37
2018-07-09,0.92,1.07,1.48,0.53,12.69
2018-07-10,0.98,1.02,1.36,0.74,12.64
2018-07-11,1.02,1.19,1.54,0.59,13.63
2018-07-12,0.92,1.0,1.66,0.56,12.58
2018-07-13,0.98,1.24,1.52,0.62,12.18
2018-07-16,0.99,1.16,1.48,0.7,12.83
2018-07-17,0.95,1.07,1.36,0.65,12.06
2018-07-18,0.85,1.09,0.99,0.56,12.1
2018-07-19,0.9,1.25,1.01,0.62,12.87
2018-07-20,0.98,1.59,1.18,0.66,12.86
2018-07-23,0.85,1.09,1.31,0.55,12.62
2018-07-24,0.91,1.15,1.07,0.63,12.41
2018-07-25,0.82,0.98,0.99,0.61,12.29
2018-07-26,0.74,0.7,1.31,0.63,12.14
2018-07-27,1.05,1.59,1.22,0.67,13.03
2018-07-30,1.12,1.38,1.71,0.72,14.26
2018-07-31,1.0,1.21,1.38,0.69,12.83
2018-08-01,1.02,1.49,1.36,0.67,13.15
2018-08-02,0.97,1.28,1.7,0.58,12.19
2018-08-03,0.9,1.29,1.15,0.56,11.64
2018-08-06,0.9,0.98,1.38,0.62,11.27
2018-08-07,0.92,0.94,1.56,0.64,10.93
2018-08-08,0.95,1.09,1.54,0.62,10.85
2018-08-09,0.85,0.8,1.91,0.62,11.27
2018-08-10,1.2,1.37,1.88,0.7,13.16
2018-08-13,1.08,1.4,1.46,0.64,14.78
2018-08-14,0.91,1.18,1.11,0.66,13.31
2018-08-15,1.16,1.27,1.89,0.66,14.64
2018-08-16,0.94,1.12,1.45,0.6,13.45
2018-08-17,1.04,1.33,1.44,0.7,12.64
2018-08-20,0.79,1.15,0.79,0.55,12.49
2018-08-21,0.81,0.87,1.14,0.58,12.86
2018-08-22,0.96,1.27,1.17,0.6,12.25
2018-08-23,1.03,1.07,2.44,0.61,12.41
2018-08-24,0.92,1.27,1.17,0.57,11.99
2018-08-27,0.74,0.86,1.0,0.53,12.16
2018-08-28,0.81,0.94,1.2,0.53,12.5
2018-08-29,0.85,0.98,1.4,0.55,12.25
2018-08-30,0.82,0.89,1.38,0.58,13.53
2018-08-31,1.03,1.35,1.49,0.63,12.86
2018-09-04,0.85,1.01,1.24,0.59,13.16
2018-09-05,0.99,1.14,1.81,0.62,13.91
2018-09-06,1.05,1.54,0.97,0.74,14.65
2018-09-07,1.17,1.73,1.44,0.69,14.88
2018-09-10,1.15,1.78,1.83,0.62,14.16
2018-09-11,0.88,1.13,1.04,0.61,13.22
2018-09-12,0.82,1.01,1.18,0.55,13.14
2018-09-13,0.84,1.18,1.03,0.5,12.37
2018-09-14,0.83,0.97,1.08,0.58,12.07
2018-09-17,0.92,1.15,1.1,0.64,13.68
2018-09-18,0.83,1.03,1.03,0.55,12.79
2018-09-19,0.95,1.31,1.18,0.57,11.75
2018-09-20,0.89,1.37,0.69,0.56,11.8
2018-09-21,0.98,1.2,1.66,0.57,11.68
2018-09-24,0.98,1.43,0.98,0.63,12.2
2018-09-25,0.88,1.53,1.09,0.52,12.42
2018-09-26,0.87,1.1,1.05,0.59,12.89
2018-09-27,0.94,1.42,0.84,0.61,12.41
2018-09-28,1.06,1.61,1.3,0.64,12.12
2018-10-01,1.01,1.39,1.6,0.57,12.0
2018-10-02,0.8,1.43,0.71,0.54,12.05
2018-10-03,0.86,1.11,1.08,0.56,11.61
2018-10-04,1.07,1.08,1.65,0.72,14.22
2018-10-05,1.18,1.2,1.78,0.84,14.82
2018-10-08,1.17,1.37,1.72,0.66,15.69
2018-10-09,0.94,0.97,1.86,0.62,15.95
2018-10-10,1.22,1.05,2.51,0.74,22.96
2018-10-11,1.18,1.13,1.9,0.68,24.98
2018-10-12,1.16,1.22,1.74,0.67,21.31
2018-10-15,0.96,0.92,1.8,0.61,21.3
2018-10-16,1.03,1.09,1.52,0.63,17.62
2018-10-17,1.17,1.46,1.5,0.68,17.4
2018-10-18,1.3,1.37,2.29,0.73,20.06
2018-10-19,1.14,1.24,1.52,0.82,19.89
2018-10-22,1.07,1.37,1.73,0.57,19.64
2018-10-23,1.04,1.18,1.42,0.61,20.71
2018-10-24,1.29,1.48,1.98,0.71,25.23
2018-10-25,1.03,0.98,1.96,0.66,24.22
2018-10-26,1.32,1.39,1.8,0.8,24.16
2018-10-29,1.27,1.59,1.72,0.74,24.7
2018-10-30,1.18,1.53,1.63,0.69,23.35
2018-10-31,1.12,1.13,2.06,0.65,21.23
2018-11-01,0.85,1.23,1.07,0.51,19.34
2018-11-02,0.93,1.12,1.07,0.68,19.51
2018-11-05,1.02,1.36,1.3,0.61,19.96
2018-11-06,1.12,1.42,1.25,0.67,19.91
2018-11-07,0.96,1.24,1.01,0.59,16.36
2018-11-08,0.97,1.02,1.66,0.64,16.72
2018-11-09,1.11,1.12,1.66,0.8,17.36
2018-11-12,1.19,1.2,2.13,0.73,20.45
2018-11-13,0.98,1.08,1.27,0.7,20.02
2018-11-14,1.22,1.33,1.78,0.81,21.25
2018-11-15,0.85,1.11,0.71,0.73,19.98
2018-11-16,0.94,1.2,0.88,0.74,18.14
2018-11-19,0.97,0.99,1.32,0.72,20.1
2018-11-20,0.92,0.82,1.29,0.82,22.48
2018-11-21,1.08,1.25,1.26,0.73,20.8
2018-11-23,1.12,1.53,0.9,0.85,21.52
2018-11-26,0.96,1.25,0.91,0.64,18.9
2018-11-27,0.92,1.17,0.84,0.7,19.02
2018-11-28,0.84,0.95,0.94,0.62,18.49
2018-11-29,0.89,1.05,1.09,0.57,18.79
2018-11-30,0.76,0.95,0.77,0.53,18.07
2018-12-03,0.76,1.18,0.61,0.57,16.44
2018-12-04,0.95,1.22,0.84,0.69,20.74
2018-12-06,1.08,1.09,1.28,0.85,21.19
2018-12-07,1.17,1.39,1.32,0.77,23.23
2018-12-10,1.07,1.14,1.42,0.7,22.64
2018-12-11,0.97,1.03,1.27,0.65,21.76
2018-12-12,1.0,1.24,1.09,0.62,21.46
2018-12-13,1.16,1.25,1.79,0.75,20.65
2018-12-14,1.14,1.25,1.41,0.79,21.63
2018-12-17,1.37,1.19,2.11,0.97,24.52
2018-12-18,1.09,1.11,1.46,0.69,25.58
2018-12-19,1.28,1.52,1.29,0.85,25.58
2018-12-20,1.82,1.67,3.26,0.91,28.38
2018-12-21,1.43,1.1,2.55,1.13,30.11
2018-12-24,1.32,1.28,1.96,0.79,36.07
2018-12-26,1.06,1.29,1.15,0.62,30.41
2018-12-27,0.96,1.03,1.12,0.73,29.96
2018-12-28,0.78,0.99,0.97,0.44,28.34
2018-12-31,0.98,1.09,1.26,0.6,25.42
2019-01-02,1.03,1.13,1.32,0.67,23.22
2019-01-03,1.31,1.55,1.9,0.73,25.45
2019-01-04,0.91,1.3,0.89,0.59,21.38
2019-01-07,0.87,1.04,1.06,0.6,21.4
2019-01-08,0.97,1.09,1.39,0.63,20.47
2019-01-09,0.93,1.1,1.26,0.59,19.98
2019-01-10,1.13,1.35,1.77,0.65,19.5
2019-01-11,1.08,1.31,1.35,0.77,18.19
2019-01-14,1.04,1.25,1.68,0.65,19.07
2019-01-15,1.03,1.17,1.38,0.7,18.6
2019-01-16,1.08,1.33,1.48,0.6,19.04
2019-01-17,0.8,0.93,1.3,0.52,18.06
2019-01-18,0.84,0.99,1.23,0.54,17.8
2019-01-22,0.93,1.04,1.4,0.64,20.8
2019-01-23,1.16,1.55,1.8,0.64,19.52
2019-01-24,0.98,1.09,1.66,0.72,18.89
2019-01-25,0.75,1.11,0.81,0.51,17.42
2019-01-28,0.99,1.09,1.29,0.76,18.87
2019-01-29,0.89,1.33,0.95,0.68,19.13
2019-01-30,0.89,1.26,0.98,0.63,17.66
2019-01-31,0.84,1.15,1.08,0.53,16.57
2019-02-01,1.13,1.73,1.45,0.6,16.14
2019-02-04,0.84,0.94,1.24,0.6,15.73
2019-02-05,0.83,1.2,0.8,0.56,15.57
2019-02-06,0.97,1.11,1.61,0.64,15.38
2019-02-07,0.99,1.21,1.17,0.7,16.37
2019-02-08,1.04,1.57,1.31,0.61,15.72
2019-02-11,0.87,1.08,1.08,0.6,15.97
2019-02-12,0.78,0.92,0.9,0.57,15.43
2019-02-13,1.01,1.63,0.99,0.57,15.65
2019-02-14,0.92,1.09,1.35,0.6,16.22
2019-02-15,0.8,0.95,1.17,0.52,14.91
2019-02-19,0.86,0.99,1.2,0.61,14.88
2019-02-20,0.79,1.05,0.96,0.54,14.02
2019-02-21,0.93,1.14,1.12,0.66,14.46
2019-02-22,0.79,0.96,0.84,0.63,13.51
2019-02-25,0.78,0.82,1.25,0.55,14.85
2019-02-26,0.85,0.96,1.43,0.6,15.17
2019-02-27,0.93,1.29,1.46,0.54,14.7
2019-02-28,0.96,1.4,1.23,0.63,14.78
2019-03-01,0.91,1.24,1.22,0.6,13.57
2019-03-04,1.0,1.06,1.53,0.67,14.63
2019-03-05,0.89,1.18,1.1,0.67,14.74
2019-03-06,1.06,1.33,1.53,0.7,15.74
2019-03-07,1.12,1.26,1.58,0.76,16.59
2019-03-08,0.97,0.96,1.36,0.75,16.05
2019-03-11,0.82,0.94,1.15,0.57,14.33
2019-03-12,1.01,1.38,1.21,0.66,13.77
2019-03-13,0.85,1.07,0.95,0.52,13.41
2019-03-14,0.91,1.08,1.16,0.65,13.5
2019-03-15,0.85,1.17,0.9,0.57,12.88
2019-03-18,0.81,0.96,1.2,0.52,13.1
2019-03-19,0.96,1.16,1.54,0.58,13.56
2019-03-20,0.89,0.97,1.33,0.58,13.91
2019-03-21,0.77,1.18,0.9,0.51,13.63
2019-03-22,0.89,0.85,1.36,0.68,16.48
2019-03-25,0.86,0.81,1.44,0.62,16.33
2019-03-26,0.88,1.11,0.94,0.65,14.68
2019-03-27,1.03,1.2,1.52,0.69,15.15
2019-03-28,0.87,0.99,0.99,0.71,14.43
2019-03-29,0.88,1.11,0.97,0.65,13.71
2019-04-01,0.84,1.03,0.89,0.61,13.4
2019-04-02,0.83,1.0,1.19,0.57,13.36
2019-04-03,0.86,0.99,1.39,0.52,13.74
2019-04-04,0.81,1.04,1.01,0.59,13.58
2019-04-05,0.82,0.96,1.07,0.59,12.82
2019-04-08,0.76,0.8,0.81,0.68,13.18
2019-04-09,0.86,0.92,1.5,0.58,14.28
2019-04-10,0.89,1.14,1.15,0.62,13.3
2019-04-11,0.99,1.21,1.36,0.67,13.02
2019-04-12,0.74,0.95,0.75,0.54,12.01
2019-04-15,0.91,1.26,0.95,0.57,12.32
2019-04-16,0.92,1.73,0.59,0.58,12.18
2019-04-17,0.81,0.92,1.26,0.55,12.6
2019-04-18,0.88,1.12,1.17,0.62,12.09
2019-04-22,0.86,1.06,1.32,0.6,12.42
2019-04-23,0.81,0.91,1.11,0.59,12.28
2019-04-24,0.87,1.2,1.02,0.6,13.14
2019-04-25,0.85,1.06,1.41,0.57,13.25
2019-04-26,0.86,1.21,1.01,0.63,12.73
2019-04-29,0.86,1.14,1.08,0.61,13.11
2019-04-30,1.04,1.34,1.52,0.65,13.12
2019-05-01,0.93,1.17,1.23,0.63,14.8
2019-05-02,0.93,1.04,1.5,0.64,14.42
2019-05-03,0.77,0.99,1.03,0.52,12.87
2019-05-06,1.05,1.24,1.51,0.63,15.44
2019-05-07,0.87,0.81,1.3,0.68,19.32
2019-05-08,1.2,1.63,1.47,0.66,19.4
2019-05-09,1.28,1.39,2.11,0.7,19.1
2019-05-10,1.24,1.51,1.49,0.8,16.04
2019-05-13,1.09,1.04,1.7,0.79,20.55
2019-05-14,1.02,1.33,1.05,0.7,18.06
2019-05-15,1.15,1.21,1.76,0.77,16.44
2019-05-16,1.02,1.08,1.75,0.66,15.29
2019-05-17,1.09,1.12,1.71,0.81,15.96
2019-05-20,0.85,0.9,1.29,0.65,16.31
2019-05-21,1.0,1.46,1.08,0.57,14.95
2019-05-22,0.94,1.03,1.27,0.72,14.75
2019-05-23,1.21,1.45,1.57,0.8,16.92
2019-05-24,0.96,0.99,1.38,0.76,15.85
2019-05-28,1.07,1.33,1.57,0.68,17.5
2019-05-29,1.41,1.55,2.62,0.63,17.9
2019-05-30,1.1,1.33,1.85,0.64,17.3
2019-05-31,1.19,1.3,1.59,0.83,18.71
2019-06-03,1.13,1.39,1.62,0.67,18.86
2019-06-04,0.96,1.13,1.29,0.67,16.97
2019-06-05,0.99,1.26,1.25,0.64,16.09
2019-06-06,0.85,0.9,1.18,0.66,15.93
2019-06-07,0.79,0.86,1.28,0.51,16.3
2019-06-10,0.78,0.82,1.23,0.57,15.94
2019-06-11,0.98,1.22,1.32,0.65,15.99
2019-06-12,1.0,1.11,1.33,0.77,15.91
2019-06-13,0.9,1.14,1.16,0.63,15.82
2019-06-14,0.97,1.24,1.28,0.63,15.28
2019-06-17,1.0,1.3,1.16,0.72,15.35
2019-06-18,0.91,1.17,1.13,0.55,15.15
2019-06-19,0.85,0.99,0.99,0.61,14.33
2019-06-20,0.76,0.98,0.7,0.52,14.75
2019-06-21,0.76,0.91,0.97,0.53,15.4
2019-06-24,0.77,0.8,1.1,0.59,15.26
2019-06-25,0.98,1.31,1.11,0.63,16.28
2019-06-26,0.91,1.26,0.9,0.67,16.21
2019-06-27,0.89,1.26,1.06,0.58,15.82
2019-06-28,0.86,1.19,0.98,0.55,15.08
2019-07-01,0.88,0.92,1.26,0.65,14.06
2019-07-02,0.89,0.92,1.23,0.66,12.93
2019-07-03,0.77,0.84,0.86,0.64,12.57
2019-07-05,0.9,1.14,0.99,0.61,13.28
2019-07-08,0.94,1.15,1.2,0.63,13.96
2019-07-09,0.94,1.6,0.99,0.58,14.09
2019-07-10,0.87,1.34,0.88,0.51,13.03
2019-07-11,0.88,1.16,1.02,0.61,12.93
2019-07-12,0.9,1.15,1.32,0.55,12.39
2019-07-15,0.96,1.37,1.02,0.59,12.68
2019-07-16,0.9,1.04,1.09,0.62,12.86
2019-07-17,0.99,1.21,1.25,0.67,13.97
2019-07-18,0.94,1.31,1.01,0.6,13.53
2019-07-19,1.09,1.42,1.53,0.6,14.45
2019-07-22,0.99,1.31,1.22,0.71,13.53
2019-07-23,0.75,0.83,0.91,0.61,12.61
2019-07-24,0.73,0.69,1.08,0.66,12.07
2019-07-25,0.77,0.77,1.04,0.68,12.74
2019-07-26,0.81,0.85,1.4,0.6,12.16
2019-07-29,0.81,0.81,1.13,0.71,12.83
2019-07-30,1.03,1.34,1.29,0.73,13.94
2019-07-31,0.99,1.11,1.51,0.62,16.12
2019-08-01,1.06,0.97,1.9,0.75,17.87
2019-08-02,1.13,1.09,1.71,0.87,17.61
2019-08-05,1.24,1.1,2.18,0.84,24.59
2019-08-06,1.1,1.17,1.51,0.78,20.17
2019-08-07,1.26,1.3,1.87,0.78,19.49
2019-08-08,1.05,1.48,1.22,0.62,16.91
2019-08-09,0.99,1.2,1.2,0.68,17.97
2019-08-12,1.16,1.29,1.56,0.78,21.09
2019-08-13,0.93,1.03,1.22,0.66,17.52
2019-08-14,1.27,1.43,1.63,0.84,22.1
2019-08-15,1.17,1.19,1.52,0.98,21.18
2019-08-16,1.1,1.39,1.53,0.67,18.47
2019-08-19,0.94,1.36,1.1,0.55,16.88
2019-08-20,0.84,0.89,1.12,0.69,17.5
2019-08-21,1.28,1.51,2.54,0.6,15.8
2019-08-22,0.93,0.94,1.35,0.74,16.68
2019-08-23,1.19,1.44,1.25,0.88,19.87
2019-08-26,1.09,1.54,1.28,0.58,19.32
2019-08-27,0.95,1.25,1.07,0.64,20.31
2019-08-28,1.18,1.43,1.86,0.64,19.35
2019-08-29,1.01,1.22,1.29,0.66,17.88
2019-08-30,1.25,1.83,1.47,0.68,18.98
2019-09-03,1.11,1.4,1.26,0.73,19.66
2019-09-04,1.0,1.43,0.95,0.68,17.33
2019-09-05,0.82,1.05,1.01,0.53,16.27
2019-09-06,0.92,1.21,1.22,0.56,15.0
2019-09-09,0.98,1.35,1.47,0.59,15.27
2019-09-10,0.84,1.07,0.96,0.65,15.2
2019-09-11,0.78,1.0,0.95,0.54,14.61
2019-09-12,0.84,1.13,0.86,0.55,14.22
2019-09-13,0.92,1.22,0.87,0.62,13.74
2019-09-16,1.19,1.56,1.8,0.68,14.67
2019-09-17,0.83,0.89,1.24,0.56,14.44
2019-09-18,1.03,1.09,1.39,0.7,13.95
2019-09-19,1.12,1.22,1.88,0.67,14.05
2019-09-20,1.05,1.38,1.66,0.65,15.32
2019-09-23,1.03,1.57,1.28,0.65,14.91
2019-09-24,1.15,1.41,1.64,0.7,17.05
2019-09-25,1.05,1.5,1.1,0.67,15.96
2019-09-26,1.04,1.57,1.02,0.74,16.07
2019-09-27,1.06,1.49,1.03,0.72,17.22
2019-09-30,1.17,1.69,1.19,0.67,16.24
2019-10-01,1.09,1.7,0.97,0.73,18.56
2019-10-02,1.27,1.3,1.73,0.84,20.56
2019-10-03,1.37,1.64,2.01,0.77,19.12
2019-10-04,1.05,1.51,1.08,0.65,17.04
2019-10-07,1.05,1.05,1.89,0.7,17.86
2019-10-08,1.01,1.12,1.39,0.65,20.28
2019-10-09,1.03,1.35,1.23,0.59,18.64
2019-10-10,0.99,1.44,1.14,0.58,17.57
2019-10-11,0.94,1.44,0.83,0.56,15.58
2019-10-14,1.15,1.51,1.44,0.61,14.57
2019-10-15,1.01,1.6,0.98,0.55,13.54
2019-10-16,0.92,1.29,0.74,0.63,13.68
2019-10-17,0.91,1.16,1.2,0.6,13.79
2019-10-18,1.14,1.33,2.13,0.69,14.25
2019-10-21,0.94,1.41,1.16,0.61,14.0
2019-10-22,0.95,1.49,1.39,0.61,14.46
2019-10-23,0.87,1.12,0.94,0.69,14.01
2019-10-24,0.78,0.99,0.75,0.68,13.71
2019-10-25,0.82,1.04,1.1,0.56,12.65
2019-10-28,0.79,1.14,0.65,0.51,13.11
2019-10-29,0.85,1.26,1.01,0.55,13.2
2019-10-30,0.97,1.26,1.37,0.6,12.33
2019-10-31,1.16,1.26,2.16,0.71,13.22
2019-11-01,0.74,1.01,0.76,0.53,12.3
2019-11-04,0.65,0.75,0.72,0.54,12.83
2019-11-05,0.85,1.05,1.37,0.58,13.1
2019-11-06,0.93,1.36,1.15,0.63,12.62
2019-11-07,0.66,0.82,0.71,0.54,12.73
2019-11-08,0.94,1.36,1.4,0.59,12.07
2019-11-11,0.91,1.34,1.04,0.61,12.69
2019-11-12,0.88,1.15,1.26,0.59,12.68
2019-11-13,1.0,1.45,1.68,0.58,13.0
2019-11-14,0.92,1.19,2.16,0.47,13.05
2019-11-15,0.84,1.16,1.32,0.49,12.05
2019-11-18,0.84,1.14,1.2,0.55,12.46
2019-11-19,1.08,1.86,1.32,0.58,12.86
2019-11-20,1.0,1.27,1.39,0.64,12.78
2019-11-21,1.21,2.16,1.97,0.59,13.13
2019-11-22,0.96,1.71,1.02,0.58,12.34
2019-11-25,0.94,1.19,1.24,0.63,11.87
2019-11-26,1.05,1.05,2.37,0.57,11.54
2019-11-27,0.94,1.03,1.83,0.58,11.75
2019-11-29,0.96,1.3,1.15,0.59,12.62
2019-12-02,0.99,1.34,0.92,0.66,14.91
2019-12-03,1.13,1.41,1.58,0.7,15.96
2019-12-04,0.98,1.45,1.26,0.54,14.8
2019-12-05,1.08,1.62,1.63,0.65,14.52
2019-12-06,0.88,1.23,1.14,0.53,13.62
